id	setup
8971	"Unite the Shards
7
2
0
Madelyne Pryor, Goblin Queen
Limbo|MLF
Ghost Racers
Peter Parker, Homecoming (HC)|Speedball (CW)|Mystique (V)|Gambit (B)|Terrible Jean Grey (SW2)"
8972	"The Clone Saga
8
2
0
Stryfe
MLF|Monsters Unleashed
Hand Ninjas
Peter Parker, Homecoming (HC)|Mirage (NM)|Speed (R)|Venom (VE)|Peter's Allies (HC)"
8973	"Distract the Hero
8
2
0
Maria Hill, Director of S.H.I.E.L.D.
S.H.I.E.L.D. Elite|Masters of Evil
Sidera Maris, Bridge Builders
Peter Parker (CW)|Rick Jones (WW)|Happy Hogan (HC)|Mockingbird (AOS)|Squirrel Girl (D)"
8974	"X-Cutioner's Song
8
0
0
Charles Xavier, Professor of Crime
X-Men Noir|From Beyond
Savage Land Mutates
Squirrel Girl (D)|Medusa (ROK)|Wolverine (DC)|Venom (V)|Havok (XM)
Moondragon (ITC)"
8975	"Distract the Hero
8
2
0
Uru-Enchanted Iron Man
The Mighty|Shi'ar Imperial Guard
Sidera Maris, Bridge Builders
Spider-Gwen (SW2)|Peter Parker (CW)|Scarlet Spider (PTT)|Hellcat (R)|Loki (V)"
8976	"Five Families of Crime
8
2
0
Mojo - epic
Mojoverse|Celestials|Marauders|Sakaar Imperial Guard
Magma Men
Captain Marvel (SW1)|Star-Lord (GG)|Storm & Black Panther (CW)|Steve Rogers, Director of S.H.I.E.L.D. (C75)|Hercules (CW)"
8977	"Nitro the Supervillain Threatens Crowds
8
2
0
Hydra Super-Adaptoid
A.I.M., Hydra Offshoot|Illuminati
Cape-Killers
Nova (CH)|Hercules (CW)|Miek, The Unhived (WW)|Nul, Breaker of Worlds (FI)|Thanos (SW1)"
8978	"Epic Super Hero Civil War
9
2
0
Ultron
Ultron's Legacy|Celestials
Mandarin's Rings
Adam Warlock (ITC)|Karma (NM)|Gamora (GG)|Bishop (DC)|Rocket Raccoon (GG)"
8979	"S.H.I.E.L.D. vs. HYDRA War
7
2
0
Malekith the Accursed
Hydra Elite|Dark Council
Shi'ar Patrol Craft
Nightcrawler (DC)|Nova (CH)|Fantastic Four United (ANH)|Emma Frost (B)|Black Cat (PTT)"
8980	"Break the Planet Asunder
9
2
0
Magneto
Brotherhood|Shadow-X
Universal Church of Truth
Aurora & Northstar (XM)|Longshot (XM)|Darkhawk (R)|Bullseye (V)|War Machine (R)|Shang-Chi (SW2)|Bob, Agent of HYDRA (DP)"
8981	"War of Kings
11
2
0
King Hyperion
Utopolis|Wasteland
The Brood
Silk (SW2)|Polaris (XM)|Mysterio (V)|Blade (DC)|Nova (ITC)"
8982	"Turn the Soul of Adam Warlock
14
2
0
Supreme Intelligence of the Kree
Kree Starforce|Zola's Creations
Mandarin's Rings
Gorgon (ROK)|Bishop (DC)|Superior Iron Man (SW1)|Arkon the Magnificent (SW2)|Stingray (DP)"
8983	"Horror of Horrors
6
2
0
Arnim Zola
Zola's Creations|Murderworld
M.O.D.O.K.s
Agent Phil Coulson (AOS)|Daredevil (DC)|Punisher (DC)|Shang-Chi (SW2)|Apocalyptic Kitty Pryde (SW1)"
8984	"Massive Earthquake Generator
8
2
0
Poison Thanos
Poisons|Omens of Ragnarok
Mandroid
Iron Fist (DC)|Colossus & Wolverine (XM)|Sentry (WW)|Warlock (NM)|Yondu (ITC)"
8985	"S.H.I.E.L.D. vs. HYDRA War
7
2
0
Nick Fury
Hydra Elite|Avengers
Shi'ar Death Commandos
Beast (SW2)|Thor (HOA)|Nick Fury (B)|Hellcat (R)|Slapstick (DP)"
8986	"Sneak Attack the Heroes' Homes
6
2
0
Thanos
Infinity Gems|HYDRA
Asgardian Warriors
Vision (CW)|Namora (WW)|Skirn, Breaker of Men (FI)"
8987	"Mutating Gamma Rays
7
2
0
Loki
Enemies of Asgard|U-Foes
Magma Men
Captain Britain (SW2)|Wasp (AM)|Storm & Black Panther (CW)|Gamora (GG)|Gambit (B)
Nul, Breaker of Worlds (FI)"
8988	"Brainwash the Military
7
2
0
Hydra Super-Adaptoid
A.I.M., Hydra Offshoot|Hellfire Club
The Brood
Super-Skrull (ANH)|Symbiote Spider-Man (PTT)|Brainstorm (ANH)|Psi-Lord (ANH)|Skirn, Breaker of Men (FI)"
8989	"Weave a Web of Lies
7
2
0
Vulture - epic
Vulture Tech|Black Order of Thanos
HYDRA Base
Phyla-Vell (ITC)|Bishop (DC)|Vision (CW)|Gamora (GG)|Enchantress (V)"
8990	"The Clone Saga
8
2
0
Emperor Vulcan of the Shi'ar - epic
Shi'ar Imperial Elite|X-Men '92
Phalanx
Lady Thor (SW1)|Karnak (ROK)|Iceman (DC)|Thor (HOA)|Kingpin (V)"
8991	"Hail Hydra
11
2
0
Authoritarian Iron Man
Superhuman Registration Act|Poisons
Cape-Killers
Captain Marvel (SW1)|Venom (V)|Peter's Allies (HC)|Karnak (ROK)|Rogue (B)"
8992	"Symbiotic Absorption
11
2
0
Mole Man
Superhuman Registration Act|Subterranea|Uncanny Avengers
Universal Church of Truth
Jessica Jones (D)|Deathlok (AOS)|Daredevil (DC)|Captain America, Secret Avenger (CW)|Warlock (NM)
Authoritarian Iron Man"
8993	"Mutant-Hunting Super Sentinels
9
2
0
Charles Xavier, Professor of Crime
X-Men Noir|Army of Evil
Sentinel|Asgardian Warriors
Moon Knight (PTT)|Luke Cage (CW)|Symbiote Spider-Man (PTT)|Dr. Octopus (V)|Nul, Breaker of Worlds (FI)"
8994	"Hail Hydra
11
2
0
Arnim Zola
Zola's Creations|Emissaries of Evil
Khonshu Guardians
Warlock (NM)|Cyclops (B)|Namor, the Sub-Mariner (SW1)|Peter Parker (CW)|Adam Warlock (ITC)"
8995	"Trapped in the Insane Asylum
5
2
0
J. Jonah Jameson
Kree Starforce|Enemies of Asgard
Spider-Slayer
Beta Ray Bill (HOA)|Phoenix Force Cyclops (SW2)|Loki (V)|Miek, The Unhived (WW)|Blade (DC)"
8996	"Ferry Disaster
9
2
0
The Beyonder - epic
From Beyond|Sinister Six
S.H.I.E.L.D. Assault Squad
Peter Parker (CW)|Gamora (GG)|Ultron (V)|Thanos (SW1)|Phyla-Vell (ITC)"
8997	"Cage Villains in Power-Suppressing Cells
8
2
0
Uru-Enchanted Iron Man
The Mighty|Life Foundation
Shi'ar Patrol Craft
Proxima Midnight (SW1)|Hawkeye (B)|Gambit (B)|Psylocke (XM)|Crystal (ROK)"
8998	"The Fountain of Eternal Life
8
2
0
Mysterio
Sinister Six|Sakaar Imperial Guard
Circus of Crime
Ultron (V)|Hulk (B)|The Warriors Three (HOA)|Mockingbird (AOS)|Skirn, Breaker of Men (FI)"
8999	"Trapped in the Insane Asylum
5
2
0
Immortal Emperor Zheng-Zhu
K'un-lun|Defenders
Sapien League
Ms. Marvel (CH)|Juggernaut (V)|Peter Parker (CW)|Scarlet Spider (PTT)|The Warriors Three (HOA)"
9000	"The Contest of Champions
11
2
0
Onslaught
Dark Descendants|Evil Deadpool Corpse
Circus of Crime
Quake (AOS)|Kitty Pryde (XM)|Sabretooth (V)|Nerkkod, Breaker of Oceans (FI)|Speedball (CW)|Hulkling (CW)"
9001	"Crown Thor King of Asgard
8
2
0
Dark Phoenix
Hellfire Club|Dark Descendants
HYDRA Base
Luke Cage (CW)|Juggernaut (V)|Aurora & Northstar (XM)|Black Bolt (SW1)|Amadeus Cho (WW)"
9002	"Deadpool Kills the Marvel Universe
6
2
0
Baron Heinrich Zemo
Masters of Evil (WWII)|Sisterhood of Mutants
Multiple Man
Deadpool (B)|The Captain and the Devil (SW2)|Magik (SW1)|Yondu (ITC)"
9003	"Crash the Moon into the Sun
11
2
0
King Hyperion
Utopolis|Illuminati
Magma Men
Banshee (XM)|Gwenpool (CH)|War Machine (R)|Crystal (ROK)|She-Hulk (WW)"
9004	"Ferry Disaster
9
2
0
Charles Xavier, Professor of Crime
X-Men Noir|Intelligencia
Multiple Man
Psi-Lord (ANH)|Spider-Woman (PTT)|Dr. Punisher, Soldier Supreme (SW2)|Cable (DC)|Mockingbird (AOS)"
9005	"The Dark Phoenix Saga
10
2
0
Arnim Zola
Hellfire Club|Zola's Creations
Universal Church of Truth
Venom (VE)|Iron Man Noir (N)|Yondu (ITC)|Tony Stark (HC)|Angel Noir (N)"
9006	"Ruin the Perfect Wedding
11
2
0
Adrian Toomes - epic
Salvagers|Emissaries of Evil
S.H.I.E.L.D. Assault Squad
Deathlok (AOS)|Loki (V)|Moondragon (ITC)|Maximus (SW1)|Ultimate Spider-Man (SW1)
Green Goblin (V)|Punisher (DC)"
9007	"Distract the Hero
8
2
0
Mandarin - epic
Streets of New York|Monsters Unleashed
Mandarin's Rings
Peter Parker (CW)|Sabretooth (V)|Karma (NM)|Wolfsbane (NM)|Dazzler (XM)"
9008	"Clash of the Monsters Unleashed
10
2
12
Mysterio
Sinister Six|Brotherhood
Asgardian Warriors
Electro (V)|Daredevil (DC)|Slapstick (DP)|Mockingbird (AOS)|Gorgon (ROK)"
9009	"Mass Produce War Machine Armor
8
2
0
Uru-Enchanted Iron Man
The Mighty|Evil Deadpool Corpse
S.H.I.E.L.D. Assault Squad
Agent X-13 (C75)|Carnage (VE)|Daredevil (DC)|Phoenix (XM)|Beast (SW2)"
9010	"United States Split by Civil War
10
2
0
Kang the Conqueror
Timelines of Kang|Dark Descendants
Sidera Maris, Bridge Builders
Thor (B)|Black Bolt (ROK)|Green Goblin (V)|Speedball (CW)|Agent Venom (SW2)"
9011	"Deadpool Wants A Chimichanga
6
12
0
Morgan Le Fay - epic
Queen's Vengeance|Shadow-X
Shi'ar Death Commandos
Carnage (VE)|Squirrel Girl (D)|Black Panther (SW1)|Maximus (SW1)|Ultron (V)"
9012	"Corrupt the Next Generation of Heroes
8
2
0
Thanos
Infinity Gems|Spider-Foes
Hand Ninjas
Cyclops (B)|Terrible Jean Grey (SW2)|Wonder Man (AM)|Elsa Bloodstone (SW2)|Banshee (XM)"
9013	"Scavenge Alien Weaponry
7
2
0
Magneto
Brotherhood|Streets of New York
Universal Church of Truth|Shi'ar Death Commandos
Jessica Jones (D)|Captain Marvel, Agent of S.H.I.E.L.D. (R)|Beta Ray Bill (HOA)|Photon (R)|Ms. Marvel (CH)
Universal Church of Truth"
9014	"Silence the Witnesses
6
2
0
Grim Reaper
Lethal Legion|Demons of Limbo
Mandroid
Sabretooth (V)|Peter Parker (CW)|Elektra (DC)|Black Cat (PTT)|Ultron (V)"
9015	"Ferry Disaster
9
2
0
The Hood
Hood's Gang|Inhuman Rebellion
Mandarin's Rings
Quake (AOS)|Beta Ray Bill (HOA)|Venom (V)|Gwenpool (CH)|Nul, Breaker of Worlds (FI)"
9016	"Forge the Infinity Gauntlet
8
2
0
Baron Heinrich Zemo
Infinity Gems|Masters of Evil (WWII)
Phalanx
Nova (ITC)|Jessica Jones (D)|Wolfsbane (NM)|Beast (XM)|Gwenpool (CH)"
9017	"Anti-Mutant Hatred
11
2
0
Emperor Vulcan of the Shi'ar
Shi'ar Imperial Elite|Limbo
Universal Church of Truth
Terrible Jean Grey (SW2)|Wonder Man (AM)|Winter Soldier (C75)|Arkon the Magnificent (SW2)|Stingray (DP)"
9018	"Symbiotic Absorption
11
2
0
The Red King
Ultron's Legacy|Sakaar Imperial Guard|Underworld
Hellfire Cult
Thor (HOA)|Arkon the Magnificent (SW2)|Spider-Woman (PTT)|Sabretooth (V)|Winter Soldier (C75)
Ultron"
9019	"Break the Planet Asunder
9
2
0
Baron Helmut Zemo
Thunderbolts|Dark Council
Spider-Infected
Black Bolt (ROK)|Mr. Fantastic (FF)|Iceman (DC)|Ronan the Accuser (ITC)|Happy Hogan (HC)|Crystal (ROK)|Hercules (CW)"
9020	"Forge the Infinity Gauntlet
8
2
0
Maximus the Mad
Infinity Gems|Inhuman Rebellion
Sapien League
Venomized Dr. Strange (VE)|Totally Awesome Hulk (CH)|Juggernaut (V)|Hercules (CW)|Valkyrie (HOA)"
9021	"Secret HYDRA Corruption
9
2
0
Maria Hill, Director of S.H.I.E.L.D.
S.H.I.E.L.D. Elite|Kree Starforce
Phalanx
Banshee (XM)|War Machine (R)|Beast (SW2)|Groot (GG)|Deathlok (AOS)"
9022	"Build an Underground MegaVault Prison
8
2
10
Dr. Strange
Defenders|Registration Enforcers
S.H.I.E.L.D. Assault Squad
Dr. Strange (SW1)|Black Bolt (ROK)|Longshot (XM)|Winter Soldier (C75)|Nul, Breaker of Worlds (FI)"
9023	"The Kree-Skrull War
8
2
0
Supreme Intelligence of the Kree
Skrulls|Kree Starforce
Sapien League
Nightcrawler (DC)|Ant-Man (AM)|Cyclops (B)|High-Tech Spider-Man (HC)|Stingray (DP)"
9024	"Silence the Witnesses
6
2
0
Malekith the Accursed
Dark Council|Mojoverse
Mandarin's Rings
Legion (XM)|Gorgon (ROK)|High-Tech Spider-Man (HC)|Aurora & Northstar (XM)|Captain America 1941 (C75)"
9025	"Epic Super Hero Civil War
9
2
0
Maria Hill, Director of S.H.I.E.L.D.
S.H.I.E.L.D. Elite|Maximum Carnage
Maggia Goons
Kuurth, Breaker of Stone (FI)|Agent Phil Coulson (AOS)|Carnage (VE)|Moondragon (ITC)|Elektra (DC)"
9026	"Scavenge Alien Weaponry
7
2
0
King Hulk, Sakaarson
Warbound|Shi'ar Imperial Guard
Shi'ar Patrol Craft|Universal Church of Truth
Black Widow (B)|Daredevil Noir (N)|Super-Skrull (ANH)|Speed (R)|Happy Hogan (HC)
Universal Church of Truth"
9027	"Unite the Shards
7
2
0
The Red King
Sakaar Imperial Guard|Kree Starforce
Sapien League
Aurora & Northstar (XM)|Korg (WW)|Wolverine (DC)|Goliath (CW)|Solo (DP)"
9028	"Earthquake Drains the Ocean
11
2
0
Maximus the Mad
Inhuman Rebellion|Code Red|Illuminati
Spider-Slayer
Captain America (B)|Scarlet Witch (R)|Invisible Woman (FF)|Psylocke (XM)|Jocasta (AM)"
9029	"Age of Ultron
11
2
0
Fin Fang Foom - epic
Monsters Unleashed|Limbo
Khonshu Guardians
Captain Marvel, Agent of S.H.I.E.L.D. (R)|Deathlok (AOS)|Sabretooth (V)|Gorgon (ROK)|Nightcrawler (DC)"
9030	"Steal the Weaponized Plutonium
8
2
0
Madelyne Pryor, Goblin Queen
Limbo|Radiation|Demons of Limbo
Shi'ar Patrol Craft
X-23 (XM)|Patriot (CW)|Miek, The Unhived (WW)|Speedball (CW)|Mr. Fantastic (FF)"
9031	"Cage Villains in Power-Suppressing Cells
8
2
0
Kang the Conqueror
Timelines of Kang|Shi'ar Imperial Elite
Mandroid
Black Swan (SW2)|Punisher (DC)|Jessica Jones (D)|Peter Parker (CW)|Groot (GG)"
9032	"Explosion at the Washington Monument
8
2
0
J. Jonah Jameson - epic
Masters of Evil (WWII)|Utopolis
Spider-Slayer
Thor (B)|Darkhawk (R)|Man-Thing (D)|Ms. Marvel (CH)|Falcon (CW)"
9033	"The Legacy Virus
8
2
12
The Sentry
Aspects of the Void|Radiation
Hellfire Cult
Captain America (Falcon) (C75)|Silver Surfer (FF)|Scarlet Witch (R)|Sunspot (NM)|Domino (DC)"
9034	"Deadlands Hordes Charge the Wall
8
2
0
Mr. Sinister
Marauders|Monsters Unleashed|Manhattan (Earth-1610)
Sidera Maris, Bridge Builders
Ultron (V)|Totally Awesome Hulk (CH)|Professor X (DC)|Phyla-Vell (ITC)|Wiccan (CW)"
9035	"Master the Mysteries of Kung-Fu
8
2
0
Malekith the Accursed
Dark Council|Sakaar Imperial Guard
Spider-Slayer
Daredevil Noir (N)|Beast (SW2)|War Machine (R)|Darkhawk (R)|Captain Mar-Vell (ITC)"
9036	"Anti-Mutant Hatred
11
2
0
Baron Helmut Zemo
Thunderbolts|X-Men '92
Ghost Racers
Speed (R)|Captain America 1941 (C75)|Banshee (XM)|Speedball (CW)|Gorgon (ROK)"
9037	"Earthquake Drains the Ocean
11
2
0
Ragnarok
Registration Enforcers|Elders of the Universe|Annihilation Wave
Shi'ar Death Commandos
Tony Stark (HC)|Kraven (V)|Banshee (XM)|Juggernaut (V)|Ant-Man (AM)"
9038	"Break the Planet Asunder
9
2
0
The Grandmaster - epic
Elders of the Universe|The Mighty
Cape-Killers
Blade (DC)|Nerkkod, Breaker of Oceans (FI)|Havok (XM)|Gamora (GG)|Captain Marvel (SW1)|Iron Man (B)|Carnage (VE)"
9039	"Secret Invasion of the Skrull Shapeshifters
8
2
0
Ragnarok
Skrulls|Registration Enforcers
Sakaaran Hivelings
Captain America, Secret Avenger (CW)|Arkon the Magnificent (SW2)|Super-Skrull (ANH)|Quake (AOS)|Deadpool (B)|Kitty Pryde (XM)"
9040	"Deadpool Kills the Marvel Universe
6
2
0
Carnage
Maximum Carnage|Life Foundation
Mandroid
Solo (DP)|Storm (B)|Miek, The Unhived (WW)|Groot (GG)"
9041	"Crown Thor King of Asgard
8
2
0
Kingpin
Streets of New York|Annihilation Wave
Sentinel
Spider-Gwen (SW2)|Black Cat (PTT)|Jean Grey (DC)|Drax the Destroyer (GG)|Bob, Agent of HYDRA (DP)"
9042	"Go Back in Time to Slay Heroes' Ancestors
9
2
0
Mysterio
Sinister Six|Sakaar Imperial Guard
Cytoplasm Spikes
Agent Phil Coulson (AOS)|Green Goblin (V)|Iron Fist (DC)|Terrible Jean Grey (SW2)|Nerkkod, Breaker of Oceans (FI)|Luke Cage (CW)|Spider-Woman (PTT)|Magneto (V)"
9043	"Hail Hydra
11
2
0
Authoritarian Iron Man
Superhuman Registration Act|Wrecking Crew
S.H.I.E.L.D. Assault Squad
Skirn, Breaker of Men (FI)|Nebula (ITC)|Venomized Dr. Strange (VE)|Kraven (V)|Karma (NM)"
9044	"Hydra Helicarriers Hunt Heroes
8
2
0
Fin Fang Foom
Monsters Unleashed|Ultron's Legacy
M.O.D.O.K.s
Havok (XM)|Ultimate Spider-Man (SW1)|Elektra (DC)|Gwenpool (CH)|Warlock (NM)|Tony Stark (HC)"
9045	"Fall of the Hulks
10
2
12
Morgan Le Fay
Queen's Vengeance|Domain of Apocalypse
Savage Land Mutates
Gladiator Hulk (WW)|Bruce Banner (WW)|Spider-Man Noir (N)|Venomized Dr. Strange (VE)|Gamora (GG)"
9046	"Trap Heroes in the Microverse
11
2
0
The Grandmaster - epic
Elders of the Universe|Evil Deadpool Corpse
Savage Land Mutates
Hulkling (CW)|Speedball (CW)|She-Hulk (WW)|Tony Stark (HC)|Spider-Woman (PTT)
Spider-Man Noir (N)"
9047	"The Kree-Skrull War
8
2
0
Uru-Enchanted Iron Man
Skrulls|Kree Starforce
Circus of Crime
Peter Parker, Homecoming (HC)|Wiccan (CW)|Jubilee (XM)|Spider-Man Noir (N)|Sentry (WW)"
9048	"Break the Planet Asunder
9
2
0
Dark Phoenix - epic
Hellfire Club|Uncanny X-Men
M.O.D.O.K.s
Black Cat (PTT)|Bob, Agent of HYDRA (DP)|Nerkkod, Breaker of Oceans (FI)|Luke Cage (CW)|Proxima Midnight (SW1)|Daredevil (DC)|Havok (XM)"
9049	"Put Humanity on Trial
11
2
0
Professor X
X-Men First Class|Deadpool's Secret Secret Wars
The Brood
Namor, the Sub-Mariner (SW1)|Black Bolt (ROK)|Adam Warlock (ITC)|The Warriors Three (HOA)|Venomized Dr. Strange (VE)"
9050	"Replace Earth's Leaders with Killbots
5
18
0
Supreme Intelligence of the Kree
Kree Starforce|Registration Enforcers
Universal Church of Truth
Kitty Pryde (XM)|Happy Hogan (HC)|Daredevil (CW)|Hulk (B)|Ultimate Spider-Man (SW1)"
9051	"Crush Them With My Bare Hands
5
2
0
Mandarin - epic
Registration Enforcers|Uncanny Avengers
Mandarin's Rings
Super-Skrull (ANH)|Iron Fist (DC)|Miek, The Unhived (WW)|Peter Parker (CW)|Stature (CW)"
9052	"Superhuman Baseball Game
9
2
0
Macho Gomez
Deadpool's ""Friends""|X-Men Noir|Thunderbolts
Sentinel
Sabretooth (V)|Nebula (ITC)|Gwenpool (CH)|Colossus (DC)|Karma (NM)"
9053	"United States Split by Civil War
10
2
0
Baron Helmut Zemo
Thunderbolts|Ultron's Legacy
Sentinel
Deadpool (B)|Rick Jones (WW)|Black Swan (SW2)|Peter's Allies (HC)|Mr. Fantastic (FF)"
9054	"Detonate the Helicarrier
8
2
0
Baron Helmut Zemo
Thunderbolts|Monster Metropolis
Magma Men
Ghost Rider (DC)|Agent X-13 (C75)|Wolverine (DC)|Cable (DC)|Silk (SW2)|Kitty Pryde (XM)"
9055	"War of the Frost Giants
9
2
0
Mandarin - epic
Hydra Elite|Aspects of the Void
Mandarin's Rings
Namora (WW)|Luke Cage (CW)|Karma (NM)|Speedball (CW)|Hulk (B)"
9056	"Pull Earth into Medieval Times
9
2
0
King Hyperion
Utopolis|Wasteland
Cytoplasm Spikes
Man-Thing (D)|Venompool (VE)|Moon Knight (PTT)|Hercules (CW)|Hulkling (CW)"
9057	"The Fountain of Eternal Life
8
2
0
Spider-Queen
Evil Deadpool Corpse|Illuminati
Spider-Infected
Brainstorm (ANH)|Goliath (CW)|Wolfsbane (NM)|Human Torch (FF)|Agent Phil Coulson (AOS)"
9058	"Nuclear Armageddon
5
2
0
Shadow King
Shadow-X|Four Horsemen
Circus of Crime
Captain Britain (SW2)|Black Widow (B)|Skaar, Son of Hulk (WW)|Bruce Banner (WW)|Deathlok (AOS)"
9059	"The Clone Saga
8
2
0
Loki
Enemies of Asgard|Wasteland
Maggia Goons
Hulkbuster Iron Man (WW)|Psylocke (XM)|Aurora & Northstar (XM)|Ronan the Accuser (ITC)|Elektra (DC)"
9060	"Avengers vs. X-Men
9
2
0
Madelyne Pryor, Goblin Queen
Limbo|A.I.M., Hydra Offshoot
Doombot Legion
Brainstorm (ANH)|Human Torch (FF)|Thing (FF)|Cyclops (B)|Aurora & Northstar (XM)|Angel Noir (N)
Fantastic Four|X-Men"
9061	"Steal the Weaponized Plutonium
8
2
0
Emma Frost, The White Queen
Hellions|Monster Metropolis|Shadow-X
Mandroid
Cable (DC)|Domino (DC)|Psi-Lord (ANH)|Venom Rocket (VE)|Beta Ray Bill (HOA)"
9062	"Distract the Hero
8
2
0
Evil Deadpool
Evil Deadpool Corpse|Queen's Vengeance
Mandroid
Agent Venom (SW2)|Cannonball (XM)|Darkhawk (R)|Karnak (ROK)|Magik (SW1)"
9063	"Pan-Dimensional Plague
10
2
30
Arcade - epic
Murderworld|Manhattan (Earth-1610)
Phalanx
Ruby Summers (SW2)|Gamora (GG)|Sunspot (NM)|Gwenpool (CH)|Greithoth, Breaker of Wills (FI)"
9064	"Horror of Horrors
6
2
0
Ultron - epic
Ultron's Legacy|Hydra Elite
S.H.I.E.L.D. Assault Squad
Gladiator Hulk (WW)|Elsa Bloodstone (SW2)|Spider-Man Noir (N)|Beta Ray Bill (HOA)|Wolverine (DC)"
9065	"War of the Frost Giants
9
2
0
Galactus
Heralds of Galactus|Masters of Evil (WWII)
Hellfire Cult
Nightcrawler (DC)|Hulkbuster Iron Man (WW)|Nerkkod, Breaker of Oceans (FI)|Magneto (V)|Invisible Woman (FF)"
9066	"Paralyzing Venom
6
2
0
Arnim Zola
Zola's Creations|Great Lakes Avengers
Mandarin's Rings
Black Bolt (ROK)|Ultimate Spider-Man (SW1)|Sentry (WW)|Quicksilver (R)|Speedball (CW)"
9067	"Invincible Force Field
7
2
0
The Goblin, Underworld Boss
Goblin's Freak Show|Superhuman Registration Act
Sakaaran Hivelings
Jean Grey (DC)|Namora (WW)|Ant-Man (AM)|Skadi (FI)|Nerkkod, Breaker of Oceans (FI)"
9068	"Hydra Helicarriers Hunt Heroes
8
2
0
Hydra High Council
Hydra Elite|X-Men First Class
Sentinel
Captain Britain (SW2)|Jubilee (XM)|Deadpool (DP)|The Captain and the Devil (SW2)|Skirn, Breaker of Men (FI)|Wonder Man (AM)"
9069	"Devolve with Xerogen Crystals
5
2
0
Baron Heinrich Zemo
Masters of Evil (WWII)|Dark Council
Sapien League|S.H.I.E.L.D. Assault Squad
Nerkkod, Breaker of Oceans (FI)|Kitty Pryde (XM)|Blade (DC)|Angel (DC)|Phoenix Force Cyclops (SW2)
Sapien League"
9070	"Age of Ultron
11
2
0
Dr. Strange
Defenders|Sinister Six
Asgardian Warriors
Quasar (ITC)|Angel (DC)|Iron Fist (DC)|Black Knight (AM)|Hellcat (R)"
9071	"Sneak Attack the Heroes' Homes
6
2
0
The Beyonder
From Beyond|Ultron's Legacy
Sakaaran Hivelings
Falcon (CW)|Agent Venom (SW2)|Tony Stark (HC)"
9072	"Invincible Force Field
7
2
0
King Hulk, Sakaarson
Warbound|Omens of Ragnarok
Hellfire Cult
Elsa Bloodstone (SW2)|Squirrel Girl (D)|Man-Thing (D)|Colossus (DC)|The Captain and the Devil (SW2)"
9073	"Secret Invasion of the Skrull Shapeshifters
8
2
0
Nick Fury
Skrulls|Avengers
Cape-Killers
Silver Surfer (FF)|Howard the Duck (D)|Tigra (CW)|Bruce Banner (WW)|Patriot (CW)|Winter Soldier (C75)"
9074	"Put Humanity on Trial
11
2
0
Hydra Super-Adaptoid
A.I.M., Hydra Offshoot|Infinity Gems
Ghost Racers
Corvus Glaive (SW2)|Havok (XM)|Cloak & Dagger (CW)|Nick Fury (B)|Wolfsbane (NM)"
9075	"Gladiator Pits of Sakaar
6
2
0
Maria Hill, Director of S.H.I.E.L.D.
S.H.I.E.L.D. Elite|Timelines of Kang
Doombot Legion
Enchantress (V)|Kitty Pryde (XM)|Totally Awesome Hulk (CH)|Captain Marvel, Agent of S.H.I.E.L.D. (R)|Ultimate Spider-Man (SW1)"
9076	"Smash Two Dimensions Together
8
2
0
Charles Xavier, Professor of Crime
X-Men Noir|Uncanny Avengers|Avengers
Death's Heads
Photon (R)|Beta Ray Bill (HOA)|Skadi (FI)|Gamora (GG)|Iron Fist (DC)"
9077	"Deadpool Kills the Marvel Universe
6
2
0
Professor X
X-Men First Class|Shi'ar Imperial Guard
Shi'ar Death Commandos
Venompool (VE)|Juggernaut (V)|Wiccan (CW)|Sentry (WW)"
9078	"Intergalactic Kree Nega-Bomb
8
2
0
Wasteland Hulk
Wasteland|Demons of Limbo
M.O.D.O.K.s
Cyclops (B)|Nova (CH)|Dazzler (XM)|Gamora (GG)|Human Torch (FF)"
9079	"Mutant-Hunting Super Sentinels
9
2
0
Magus - epic
Sentinel Territories|Infinity Gems
Sentinel|Universal Church of Truth
Domino (DC)|Venompool (VE)|Mirage (NM)|Legion (XM)|Iron Man (B)"
9080	"Trap Heroes in the Microverse
11
2
0
Ultron
Ultron's Legacy|Dark Council
Magma Men
Invisible Woman (FF)|Kraven (V)|Peter Parker, Homecoming (HC)|Polaris (XM)|Dazzler (XM)
Skadi (FI)"
9081	"Capture Baby Hope
8
2
0
Belasco, Demon Lord of Limbo - epic
Demons of Limbo|Maximum Carnage
Hand Ninjas
Wolfsbane (NM)|Joe Fixit, Grey Hulk (WW)|Deadpool (B)|No-Name, Brood Queen (WW)|Squirrel Girl (D)"
9082	"Trap Heroes in the Microverse
11
2
0
Arnim Zola
Zola's Creations|Shi'ar Imperial Guard
Phalanx
Captain Marvel (SW1)|Banshee (XM)|Superior Iron Man (SW1)|Wasp (AM)|Black Bolt (SW1)
Gamora (GG)"
9083	"Unite the Shards
7
2
0
Red Skull
HYDRA|Limbo
Sentinel
Storm (B)|Skadi (FI)|Iron Man Noir (N)|Mockingbird (AOS)|Daredevil Noir (N)"
9084	"Put Humanity on Trial
11
2
0
The Hood - epic
Hood's Gang|Lethal Legion
Cape-Killers
Speedball (CW)|Dazzler (XM)|Cyclops (B)|Shang-Chi (SW2)|Lady Sif (HOA)"
9085	"Nitro the Supervillain Threatens Crowds
8
2
0
Authoritarian Iron Man
Superhuman Registration Act|Thunderbolts
Cops
Invisible Woman (FF)|Ms. Marvel (CH)|Nova (ITC)|Cable (DC)|Adam Warlock (ITC)"
